BN	TN	SubNum	group	hand	isTrain	seq	cue	windowSize	digitChangePos	isTrialError	timingError	isCross	crossTime	IPI_Number	IPI_Value	N	Press_Number	Press_Value	Response_Number	Response_Value	isPressError	is_trained_seq	is_untrained_seq	is_rand_seq	is_digit_changed
7	29	1	0	2	1	35421252143	35421252143	11	8	0	0	0	0	IPI1	180	2	press2	5	response2	5	False	True	False	False	False
7	30	1	0	2	1	35421252143	35421252143	4	8	0	0	0	0	IPI1	205	2	press2	5	response2	5	False	True	False	False	False
7	31	1	0	2	1	35421252143	35421252143	4	8	1	0	0	0	IPI1	205	2	press2	5	response2	5	False	True	False	False	False
7	32	1	0	2	1	13524232514	13524232514	11	8	1	0	0	0	IPI1	120	2	press2	3	response2	3	False	True	False	False	False
8	1	1	0	2	1	35421252143	35421252143	2	8	0	0	0	0	IPI1	235	2	press2	5	response2	5	False	True	False	False	False
8	2	1	0	2	1	13524232514	13524232514	11	8	0	0	0	0	IPI1	205	2	press2	3	response2	3	False	True	False	False	False
8	3	1	0	2	1	35421252143	35421252143	3	8	0	0	0	0	IPI1	195	2	press2	5	response2	5	False	True	False	False	False
8	4	1	0	2	1	51423252413	51423252413	11	8	1	0	0	0	IPI1	230	2	press2	1	response2	1	False	False	True	False	False
8	5	1	0	2	1	13524232514	13524232514	3	8	0	0	0	0	IPI1	140	2	press2	3	response2	3	False	True	False	False	False
8	6	1	0	2	1	14325242135	14325242135	4	8	0	0	0	0	IPI1	225	2	press2	4	response2	4	False	False	True	False	False
8	7	1	0	2	1	13524232514	13524232514	3	8	0	0	0	0	IPI1	145	2	press2	3	response2	3	False	True	False	False	False
8	8	1	0	2	1	35421252143	35421252143	11	8	0	0	0	0	IPI1	220	2	press2	5	response2	5	False	True	False	False	False
8	9	1	0	2	1	14325242135	14325242135	11	8	0	0	0	0	IPI1	260	2	press2	4	response2	4	False	False	True	False	False
8	10	1	0	2	1	13524232514	13524232514	11	8	0	0	0	0	IPI1	150	2	press2	3	response2	3	False	True	False	False	False
8	11	1	0	2	1	35421252143	35421252143	4	8	0	0	0	0	IPI1	205	2	press2	5	response2	5	False	True	False	False	False
8	12	1	0	2	1	13524232514	13524232514	4	8	0	0	0	0	IPI1	160	2	press2	3	response2	3	False	True	False	False	False
8	13	1	0	2	1	13524232514	13524232514	2	8	0	0	0	0	IPI1	170	2	press2	3	response2	3	False	True	False	False	False
8	14	1	0	2	1	35421252143	35421252143	4	8	0	0	0	0	IPI1	225	2	press2	5	response2	5	False	True	False	False	False
8	15	1	0	2	1	14325242135	14325242135	3	8	0	0	0	0	IPI1	355	2	press2	4	response2	4	False	False	True	False	False
8	16	1	0	2	1	51423252413	51423252413	11	8	1	0	0	0	IPI1	225	2	press2	1	response2	1	False	False	True	False	False
8	17	1	0	2	1	51423252413	51423252413	3	8	0	0	0	0	IPI1	240	2	press2	1	response2	1	False	False	True	False	False
8	18	1	0	2	1	51423252413	51423252413	2	8	0	0	0	0	IPI1	255	2	press2	1	response2	1	False	False	True	False	False
8	19	1	0	2	1	51423252413	51423252413	3	8	0	0	0	0	IPI1	185	2	press2	1	response2	1	False	False	True	False	False
8	20	1	0	2	1	35421252143	35421252143	2	8	0	0	0	0	IPI1	205	2	press2	5	response2	5	False	True	False	False	False
8	21	1	0	2	1	14325242135	14325242135	4	8	0	0	0	0	IPI1	240	2	press2	4	response2	4	False	False	True	False	False
8	22	1	0	2	1	51423252413	51423252413	4	8	1	0	0	0	IPI1	210	2	press2	1	response2	1	False	False	True	False	False
8	23	1	0	2	1	14325242135	14325242135	11	8	0	0	0	0	IPI1	200	2	press2	4	response2	4	False	False	True	False	False
8	24	1	0	2	1	51423252413	51423252413	4	8	1	0	0	0	IPI1	190	2	press2	1	response2	1	False	False	True	False	False
8	25	1	0	2	1	13524232514	13524232514	2	8	0	0	0	0	IPI1	215	2	press2	3	response2	3	False	True	False	False	False
8	26	1	0	2	1	14325242135	14325242135	3	8	0	0	0	0	IPI1	405	2	press2	4	response2	4	False	False	True	False	False
8	27	1	0	2	1	35421252143	35421252143	11	8	0	0	0	0	IPI1	270	2	press2	5	response2	5	False	True	False	False	False
8	28	1	0	2	1	35421252143	35421252143	3	8	0	0	0	0	IPI1	200	2	press2	5	response2	5	False	True	False	False	False
8	29	1	0	2	1	13524232514	13524232514	4	8	0	0	0	0	IPI1	150	2	press2	3	response2	3	False	True	False	False	False
8	30	1	0	2	1	14325242135	14325242135	2	8	0	0	0	0	IPI1	280	2	press2	4	response2	4	False	False	True	False	False
8	31	1	0	2	1	14325242135	14325242135	2	8	0	0	0	0	IPI1	385	2	press2	4	response2	4	False	False	True	False	False
8	32	1	0	2	1	51423252413	51423252413	2	8	0	0	0	0	IPI1	190	2	press2	1	response2	1	False	False	True	False	False
9	1	1	0	2	0	14325242135	14325242135	11	6	0	0	0	0	IPI1	240	2	press2	4	response2	4	False	False	True	False	False
9	2	1	0	2	0	13524232514	13524232514	2	6	0	0	0	0	IPI1	170	2	press2	3	response2	3	False	True	False	False	False
9	3	1	0	2	0	13524232514	13524232514	3	6	0	0	0	0	IPI1	170	2	press2	3	response2	3	False	True	False	False	False
9	4	1	0	2	0	14325242135	14325242135	3	6	0	0	0	0	IPI1	210	2	press2	4	response2	4	False	False	True	False	False
9	5	1	0	2	0	14325242135	14325242135	4	6	1	0	0	0	IPI1	165	2	press2	4	response2	4	False	False	True	False	False
9	6	1	0	2	0	35421252143	35421252143	4	6	1	0	0	0	IPI1	795	2	press2	5	response2	5	False	True	False	False	False
9	7	1	0	2	0	14325242135	14325242135	4	6	0	0	0	0	IPI1	155	2	press2	4	response2	4	False	False	True	False	False
9	8	1	0	2	0	51423252413	51423252413	2	6	0	0	0	0	IPI1	195	2	press2	1	response2	1	False	False	True	False	False
9	9	1	0	2	0	14325242135	14325242135	3	6	0	0	0	0	IPI1	180	2	press2	4	response2	4	False	False	True	False	False
9	10	1	0	2	0	35421252143	35421252143	11	6	0	0	0	0	IPI1	240	2	press2	5	response2	5	False	True	False	False	False
9	11	1	0	2	0	13524232514	13524232514	11	6	1	0	0	0	IPI1	150	2	press2	3	response2	3	False	True	False	False	False
9	12	1	0	2	0	13524232514	13524232514	3	6	0	0	0	0	IPI1	125	2	press2	3	response2	3	False	True	False	False	False
9	13	1	0	2	0	13524232514	13524232514	4	6	0	0	0	0	IPI1	135	2	press2	3	response2	3	False	True	False	False	False
9	14	1	0	2	0	35421252143	35421252143	2	6	0	0	0	0	IPI1	170	2	press2	5	response2	5	False	True	False	False	False
9	15	1	0	2	0	51423252413	51423252413	11	6	0	0	0	0	IPI1	215	2	press2	1	response2	1	False	False	True	False	False
9	16	1	0	2	0	51423252413	51423252413	2	6	1	0	0	0	IPI1	200	2	press2	1	response2	1	False	False	True	False	False
9	17	1	0	2	0	35421252143	35421252143	3	6	0	0	0	0	IPI1	155	2	press2	5	response2	5	False	True	False	False	False
9	18	1	0	2	0	35421252143	35421252143	4	6	0	0	0	0	IPI1	175	2	press2	5	response2	5	False	True	False	False	False
9	19	1	0	2	0	51423252413	51423252413	3	6	0	0	0	0	IPI1	215	2	press2	1	response2	1	False	False	True	False	False
9	20	1	0	2	0	13524232514	13524232514	2	6	0	0	0	0	IPI1	195	2	press2	3	response2	3	False	True	False	False	False
9	21	1	0	2	0	13524232514	13524232514	11	6	0	0	0	0	IPI1	115	2	press2	3	response2	3	False	True	False	False	False
9	22	1	0	2	0	51423252413	51423252413	4	6	0	0	0	0	IPI1	165	2	press2	1	response2	1	False	False	True	False	False
9	23	1	0	2	0	14325242135	14325242135	11	6	0	0	0	0	IPI1	250	2	press2	4	response2	4	False	False	True	False	False
9	24	1	0	2	0	51423252413	51423252413	4	6	0	0	0	0	IPI1	165	2	press2	1	response2	1	False	False	True	False	False
9	25	1	0	2	0	35421252143	35421252143	3	6	0	0	0	0	IPI1	190	2	press2	5	response2	5	False	True	False	False	False
9	26	1	0	2	0	51423252413	51423252413	11	6	0	0	0	0	IPI1	180	2	press2	1	response2	1	False	False	True	False	False
9	27	1	0	2	0	14325242135	14325242135	2	6	0	0	0	0	IPI1	195	2	press2	4	response2	4	False	False	True	False	False
9	28	1	0	2	0	51423252413	51423252413	3	6	1	0	0	0	IPI1	150	2	press2	1	response2	1	False	False	True	False	False
9	29	1	0	2	0	14325242135	14325242135	2	6	0	0	0	0	IPI1	215	2	press2	4	response2	4	False	False	True	False	False
9	30	1	0	2	0	13524232514	13524232514	4	6	1	0	0	0	IPI1	155	2	press2	3	response2	3	False	True	False	False	False
9	31	1	0	2	0	35421252143	35421252143	2	6	0	0	0	0	IPI1	225	2	press2	5	response2	5	False	True	False	False	False
9	32	1	0	2	0	35421252143	35421252143	11	6	0	0	0	0	IPI1	210	2	press2	5	response2	5	False	True	False	False	False
10	1	1	0	2	0	35421252143	35421252425	4	8	1	0	0	0	IPI1	215	2	press2	5	response2	5	False	True	False	False	True
10	2	1	0	2	0	14351434143	14351434143	4	4	1	0	0	0	IPI1	190	2	press2	4	response2	4	False	False	False	True	False
10	3	1	0	2	0	35421252143	35421252143	4	4	0	0	0	0	IPI1	185	2	press2	5	response2	5	False	True	False	False	False
10	4	1	0	2	0	35421252143	35421215251	11	6	1	0	0	0	IPI1	180	2	press2	5	response2	5	False	True	False	False	True
10	5	1	0	2	0	25252151325	25252151325	2	6	0	0	0	0	IPI1	275	2	press2	5	response2	5	False	False	False	True	False
10	6	1	0	2	0	35421252143	35421252143	2	6	0	0	0	0	IPI1	240	2	press2	5	response2	5	False	True	False	False	False
10	7	1	0	2	0	13524232514	13524241341	3	6	0	0	0	0	IPI1	195	2	press2	3	response2	3	False	True	False	False	True
10	8	1	0	2	0	35421252143	35421252143	11	4	0	0	0	0	IPI1	235	2	press2	5	response2	5	False	True	False	False	False
10	9	1	0	2	0	25154541424	25154541424	2	8	0	0	0	0	IPI1	285	2	press2	5	response2	5	False	False	False	True	False
10	10	1	0	2	0	35421252143	35421252354	11	8	0	0	0	0	IPI1	250	2	press2	5	response2	5	False	True	False	False	True
10	11	1	0	2	0	35421252143	35421252421	2	8	0	0	0	0	IPI1	295	2	press2	5	response2	5	False	True	False	False	True
10	12	1	0	2	0	35421252143	35421252143	11	8	0	0	0	0	IPI1	260	2	press2	5	response2	5	False	True	False	False	False
10	13	1	0	2	0	35421252143	35421252143	4	6	0	0	0	0	IPI1	230	2	press2	5	response2	5	False	True	False	False	False
10	14	1	0	2	0	13524232514	13524232514	3	8	1	0	0	0	IPI1	195	2	press2	3	response2	3	False	True	False	False	False
10	15	1	0	2	0	25241215142	25241215142	3	4	0	0	0	0	IPI1	290	2	press2	5	response2	5	False	False	False	True	False
10	16	1	0	2	0	13524232514	13524232514	3	4	0	0	0	0	IPI1	175	2	press2	3	response2	3	False	True	False	False	False
10	17	1	0	2	0	51254253521	51254253521	11	8	0	0	0	0	IPI1	240	2	press2	1	response2	1	False	False	False	True	False
10	18	1	0	2	0	35421252143	35421243532	3	6	1	0	0	0	IPI1	250	2	press2	5	response2	5	False	True	False	False	True
10	19	1	0	2	0	13524232514	13524232514	11	8	0	0	0	0	IPI1	140	2	press2	3	response2	3	False	True	False	False	False
10	20	1	0	2	0	21532351343	21532351343	11	6	0	0	0	0	IPI1	275	2	press2	1	response2	1	False	False	False	True	False
10	21	1	0	2	0	13524232514	13524232514	4	6	0	0	0	0	IPI1	115	2	press2	3	response2	3	False	True	False	False	False
10	22	1	0	2	0	53425125121	53425125121	2	6	0	0	0	0	IPI1	230	2	press2	3	response2	3	False	False	False	True	False
10	23	1	0	2	0	35421252143	35421252143	2	4	1	0	0	0	IPI1	305	2	press2	5	response2	5	False	True	False	False	False
10	24	1	0	2	0	15135452354	15135452354	4	4	0	0	0	0	IPI1	290	2	press2	5	response2	5	False	False	False	True	False
10	25	1	0	2	0	35421252143	35421252143	4	4	0	0	0	0	IPI1	265	2	press2	5	response2	5	False	True	False	False	False
10	26	1	0	2	0	13524232514	13524232514	4	6	0	0	0	0	IPI1	160	2	press2	3	response2	3	False	True	False	False	False
10	27	1	0	2	0	35421252143	35421252143	3	6	0	0	0	0	IPI1	270	2	press2	5	response2	5	False	True	False	False	False
10	28	1	0	2	0	42315245153	42315245153	4	8	0	0	0	0	IPI1	290	2	press2	2	response2	2	False	False	False	True	False
10	29	1	0	2	0	13524232514	13524232514	11	6	0	0	0	0	IPI1	130	2	press2	3	response2	3	False	True	False	False	False
10	30	1	0	2	0	45342353542	45342353542	2	4	1	0	0	0	IPI1	970	2	press2	5	response2	5	False	False	False	True	False
11	1	1	0	2	0	53531453435	53531453435	3	6	0	0	0	0	IPI1	280	2	press2	3	response2	3	False	False	False	True	False
11	2	1	0	2	0	13524232514	13525314353	2	4	0	0	0	0	IPI1	200	2	press2	3	response2	3	False	True	False	False	True
11	3	1	0	2	0	35252513251	35252513251	4	4	0	0	0	0	IPI1	300	2	press2	5	response2	5	False	False	False	True	False
11	4	1	0	2	0	13524232514	13524232514	3	8	0	0	0	0	IPI1	155	2	press2	3	response2	3	False	True	False	False	False
11	5	1	0	2	0	35421252143	35424515354	4	4	0	0	0	0	IPI1	225	2	press2	5	response2	5	False	True	False	False	True
11	6	1	0	2	0	13524232514	13524232352	4	8	0	0	0	0	IPI1	135	2	press2	3	response2	3	False	True	False	False	True
11	7	1	0	2	0	35421252143	35421252143	3	8	0	0	0	0	IPI1	350	2	press2	5	response2	5	False	True	False	False	False
11	8	1	0	2	0	41324542424	41324542424	4	8	0	0	0	0	IPI1	310	2	press2	1	response2	1	False	False	False	True	False
11	9	1	0	2	0	35413231424	35413231424	11	8	0	0	0	0	IPI1	270	2	press2	5	response2	5	False	False	False	True	False
11	10	1	0	2	0	35421252143	35423141421	2	4	0	0	0	0	IPI1	285	2	press2	5	response2	5	False	True	False	False	True
11	11	1	0	2	0	35421252143	35421252143	2	6	0	0	0	0	IPI1	260	2	press2	5	response2	5	False	True	False	False	False
11	12	1	0	2	0	13524232514	13521351325	3	4	0	0	0	0	IPI1	110	2	press2	3	response2	3	False	True	False	False	True
11	13	1	0	2	0	41245252512	41245252512	3	8	0	0	0	0	IPI1	300	2	press2	1	response2	1	False	False	False	True	False
11	14	1	0	2	0	35421252143	35421252143	3	8	0	0	0	0	IPI1	245	2	press2	5	response2	5	False	True	False	False	False
11	15	1	0	2	0	13524232514	13524232514	3	6	0	0	0	0	IPI1	130	2	press2	3	response2	3	False	True	False	False	False
11	16	1	0	2	0	13524232514	13524232514	11	6	0	0	0	0	IPI1	140	2	press2	3	response2	3	False	True	False	False	False
11	17	1	0	2	0	43541315153	43541315153	3	6	0	0	0	0	IPI1	345	2	press2	3	response2	3	False	False	False	True	False
11	18	1	0	2	0	21341351525	21341351525	3	8	0	0	0	0	IPI1	285	2	press2	1	response2	1	False	False	False	True	False
11	19	1	0	2	0	35421252143	35421252143	2	4	1	0	0	0	IPI1	250	2	press2	5	response2	5	False	True	False	False	False
11	20	1	0	2	0	14535312532	14535312532	2	4	0	0	0	0	IPI1	255	2	press2	4	response2	4	False	False	False	True	False
11	21	1	0	2	0	35421252143	35425341521	11	4	1	0	0	0	IPI1	215	2	press2	5	response2	5	False	True	False	False	True
11	22	1	0	2	0	42131545124	42131545124	11	8	0	0	0	0	IPI1	255	2	press2	2	response2	2	False	False	False	True	False
11	23	1	0	2	0	13524232514	13524253423	2	6	0	0	0	0	IPI1	220	2	press2	3	response2	3	False	True	False	False	True
11	24	1	0	2	0	13524232514	13524232514	11	8	0	0	0	0	IPI1	160	2	press2	3	response2	3	False	True	False	False	False
11	25	1	0	2	0	13414121243	13414121243	3	6	1	0	0	0	IPI1	265	2	press2	3	response2	3	False	False	False	True	False
11	26	1	0	2	0	35425324542	35425324542	3	4	0	0	0	0	IPI1	275	2	press2	5	response2	5	False	False	False	True	False
11	27	1	0	2	0	13524232514	13524232132	3	8	0	0	0	0	IPI1	160	2	press2	3	response2	3	False	True	False	False	True
11	28	1	0	2	0	35421252143	35421252143	11	8	0	0	0	0	IPI1	250	2	press2	5	response2	5	False	True	False	False	False
11	29	1	0	2	0	13524232514	13524232514	4	4	0	0	0	0	IPI1	150	2	press2	3	response2	3	False	True	False	False	False
11	30	1	0	2	0	51313532315	51313532315	4	8	1	0	0	0	IPI1	830	2	press2	1	response2	1	False	False	False	True	False
12	1	1	0	2	0	13524232514	13524232514	4	4	0	0	0	0	IPI1	175	2	press2	3	response2	3	False	True	False	False	False
12	2	1	0	2	0	35421252143	35421252143	11	6	0	0	0	0	IPI1	270	2	press2	5	response2	5	False	True	False	False	False
12	3	1	0	2	0	24252412415	24252412415	3	8	0	0	0	0	IPI1	310	2	press2	4	response2	4	False	False	False	True	False
12	4	1	0	2	0	13524232514	13524232514	2	8	0	0	0	0	IPI1	200	2	press2	3	response2	3	False	True	False	False	False
12	5	1	0	2	0	13524232514	13524232323	11	8	0	0	0	0	IPI1	130	2	press2	3	response2	3	False	True	False	False	True
12	6	1	0	2	0	41513245323	41513245323	4	8	0	0	0	0	IPI1	260	2	press2	1	response2	1	False	False	False	True	False
12	7	1	0	2	0	35421252143	35421252354	3	8	0	0	0	0	IPI1	255	2	press2	5	response2	5	False	True	False	False	True
12	8	1	0	2	0	24145145232	24145145232	11	6	1	0	0	0	IPI1	345	2	press2	4	response2	4	False	False	False	True	False
12	9	1	0	2	0	13524232514	13524232514	2	6	0	0	0	0	IPI1	175	2	press2	3	response2	3	False	True	False	False	False
12	10	1	0	2	0	15324313152	15324313152	2	6	1	0	0	0	IPI1	220	2	press2	5	response2	5	False	False	False	True	False
12	11	1	0	2	0	13524232514	13524251353	4	6	0	0	0	0	IPI1	105	2	press2	3	response2	3	False	True	False	False	True
12	12	1	0	2	0	14534214252	14534214252	3	4	1	0	0	0	IPI1	175	2	press2	4	response2	4	False	False	False	True	False
12	13	1	0	2	0	54523153415	54523153415	11	4	1	0	0	0	IPI1	290	2	press2	4	response2	4	False	False	False	True	False
12	14	1	0	2	0	53413545314	53413545314	11	4	1	0	0	0	IPI1	425	2	press2	3	response2	3	False	False	False	True	False
12	15	1	0	2	0	24541414534	24541414534	2	4	0	0	0	0	IPI1	350	2	press2	4	response2	4	False	False	False	True	False
12	16	1	0	2	0	35421252143	35421252143	11	4	0	0	0	0	IPI1	355	2	press2	5	response2	5	False	True	False	False	False
12	17	1	0	2	0	13524232514	13524232514	2	4	1	0	0	0	IPI1	800	2	press2	3	response2	3	False	True	False	False	False
12	18	1	0	2	0	13524232514	13524232514	4	8	0	0	0	0	IPI1	120	2	press2	3	response2	3	False	True	False	False	False
12	19	1	0	2	0	35124513535	35124513535	2	8	0	0	0	0	IPI1	260	2	press2	5	response2	5	False	False	False	True	False
12	20	1	0	2	0	35421252143	35421252143	11	6	0	0	0	0	IPI1	275	2	press2	5	response2	5	False	True	False	False	False
12	21	1	0	2	0	13524232514	13524232514	3	6	0	0	0	0	IPI1	195	2	press2	3	response2	3	False	True	False	False	False
12	22	1	0	2	0	53151431512	53151431512	11	8	0	0	0	0	IPI1	295	2	press2	3	response2	3	False	False	False	True	False
12	23	1	0	2	0	13541535414	13541535414	4	6	0	0	0	0	IPI1	175	2	press2	3	response2	3	False	False	False	True	False
12	24	1	0	2	0	35421252143	35421231315	2	6	0	0	0	0	IPI1	270	2	press2	5	response2	5	False	True	False	False	True
12	25	1	0	2	0	13524232514	13524232514	11	4	0	0	0	0	IPI1	170	2	press2	3	response2	3	False	True	False	False	False
12	26	1	0	2	0	24145352353	24145352353	2	6	1	0	0	0	IPI1	340	2	press2	4	response2	4	False	False	False	True	False
12	27	1	0	2	0	35421252143	35421252143	3	6	0	0	0	0	IPI1	270	2	press2	5	response2	5	False	True	False	False	False
12	28	1	0	2	0	52521431434	52521431434	4	4	0	0	0	0	IPI1	290	2	press2	2	response2	2	False	False	False	True	False
12	29	1	0	2	0	45232413413	45232413413	4	6	0	0	0	0	IPI1	340	2	press2	5	response2	5	False	False	False	True	False
12	30	1	0	2	0	25124535124	25124535124	11	4	0	0	0	0	IPI1	310	2	press2	5	response2	5	False	False	False	True	False
13	1	1	0	2	0	35421252143	35421235452	4	6	1	0	0	0	IPI1	280	2	press2	5	response2	5	False	True	False	False	True
13	2	1	0	2	0	35421252143	35421252143	4	6	0	0	0	0	IPI1	290	2	press2	5	response2	5	False	True	False	False	False
13	3	1	0	2	0	13524232514	13524232514	3	4	1	0	0	0	IPI1	115	2	press2	3	response2	3	False	True	False	False	False
13	4	1	0	2	0	32351452415	32351452415	2	8	0	0	0	0	IPI1	245	2	press2	2	response2	2	False	False	False	True	False
13	5	1	0	2	0	31212524341	31212524341	11	4	0	0	0	0	IPI1	910	2	press2	1	response2	1	False	False	False	True	False
13	6	1	0	2	0	24151314245	24151314245	2	4	1	0	0	0	IPI1	370	2	press2	4	response2	4	False	False	False	True	False
13	7	1	0	2	0	13524232514	13524232514	4	8	0	0	0	0	IPI1	165	2	press2	3	response2	3	False	True	False	False	False
13	8	1	0	2	0	35351453532	35351453532	3	8	0	0	0	0	IPI1	250	2	press2	5	response2	5	False	False	False	True	False
13	9	1	0	2	0	13524232514	13525341253	11	4	0	0	0	0	IPI1	145	2	press2	3	response2	3	False	True	False	False	True
13	10	1	0	2	0	13524232514	13524232514	11	4	0	0	0	0	IPI1	150	2	press2	3	response2	3	False	True	False	False	False
13	11	1	0	2	0	35421252143	35425135352	3	4	0	0	0	0	IPI1	275	2	press2	5	response2	5	False	True	False	False	True
13	12	1	0	2	0	13243534131	13243534131	11	6	0	0	0	0	IPI1	465	2	press2	3	response2	3	False	False	False	True	False
13	13	1	0	2	0	35421252143	35421252143	4	8	0	0	0	0	IPI1	275	2	press2	5	response2	5	False	True	False	False	False
13	14	1	0	2	0	13524232514	13524232153	2	8	1	0	0	0	IPI1	250	2	press2	3	response2	3	False	True	False	False	True
13	15	1	0	2	0	43143142153	43143142153	4	6	1	0	0	0	IPI1	305	2	press2	3	response2	3	False	False	False	True	False
13	16	1	0	2	0	14315423513	14315423513	4	6	1	0	0	0	IPI1	275	2	press2	4	response2	4	False	False	False	True	False
13	17	1	0	2	0	35421252143	35421252143	4	8	0	0	0	0	IPI1	320	2	press2	5	response2	5	False	True	False	False	False
13	18	1	0	2	0	23542121252	23542121252	3	4	0	0	0	0	IPI1	330	2	press2	3	response2	3	False	False	False	True	False
13	19	1	0	2	0	13524232514	13521513243	4	4	0	0	0	0	IPI1	280	2	press2	3	response2	3	False	True	False	False	True
13	20	1	0	2	0	25252414124	25252414124	3	6	1	0	0	0	IPI1	310	2	press2	5	response2	5	False	False	False	True	False
13	21	1	0	2	0	35421252143	35421252143	2	8	0	0	0	0	IPI1	350	2	press2	5	response2	5	False	True	False	False	False
13	22	1	0	2	0	13254151252	13254151252	11	6	1	0	0	0	IPI1	325	2	press2	3	response2	3	False	False	False	True	False
13	23	1	0	2	0	13524232514	13524215135	11	6	0	0	0	0	IPI1	265	2	press2	3	response2	3	False	True	False	False	True
13	24	1	0	2	0	21535343531	21535343531	2	8	0	0	0	0	IPI1	375	2	press2	1	response2	1	False	False	False	True	False
13	25	1	0	2	0	13524232514	13524232514	2	6	0	0	0	0	IPI1	325	2	press2	3	response2	3	False	True	False	False	False
13	26	1	0	2	0	13524232514	13524232514	2	4	0	0	0	0	IPI1	240	2	press2	3	response2	3	False	True	False	False	False
13	27	1	0	2	0	35421252143	35421252143	3	4	0	0	0	0	IPI1	400	2	press2	5	response2	5	False	True	False	False	False
13	28	1	0	2	0	35421252143	35421252143	3	4	0	0	0	0	IPI1	280	2	press2	5	response2	5	False	True	False	False	False
13	29	1	0	2	0	35421252143	35421252143	2	8	0	0	0	0	IPI1	295	2	press2	5	response2	5	False	True	False	False	False
