BN	TN	SubNum	group	hand	isTrain	isChanged	seq	cue	digitChangePos	precueTime	windowSize	press1	press2	press3	press4	press5	press6	press7	press8	press9	press10	press11	RT	ET	norm_MT	isError	timingError	points	response1	response2	response3	response4	response5	response6	response7	response8	response9	response10	response11	handPressed1	handPressed2	handPressed3	handPressed4	handPressed5	handPressed6	handPressed7	handPressed8	handPressed9	handPressed10	handPressed11	pressTime1	pressTime2	pressTime3	pressTime4	pressTime5	pressTime6	pressTime7	pressTime8	pressTime9	pressTime10	pressTime11	timeThreshold	timeThresholdSuper	startTime	startTimeReal	trialDur	startTR	startTRtime	useMetronome	isCross	crossTime	IPI1	IPI2	IPI3	IPI4	IPI5	IPI6	IPI7	IPI8	IPI9	IPI10	IPI0	is_trained_seq	is_untrained_seq	is_rand_seq	is_digit_changed
16	17	2	1	2	0	0	14154521324	14154521324	8	0	3	1	4	1	5	4	5	2	1	3	2	4	580	5980	6560	1	0	0	1	4	1	3	4	5	2	1	3	2	4	2	2	2	2	2	2	2	2	2	2	2	585	1310	1610	1945	3760	4360	4845	5225	5590	5985	6345	3500.0	2940.0	0	-1	9780	-1	-1	1	0	0	725	300	335	1815	600	485	380	365	395	360	580	False	False	True	False
16	18	2	1	2	0	0	13151323143	13151323143	6	0	11	1	3	1	5	1	3	2	3	1	4	3	875	4030	4905	0	0	1	1	3	1	5	1	3	2	3	1	4	3	2	2	2	2	2	2	2	2	2	2	2	880	1525	1905	2375	2650	2975	3375	3720	4105	4395	4730	3500.0	2940.0	0	-1	8125	-1	-1	1	0	0	645	380	470	275	325	400	345	385	290	335	875	False	False	True	False
16	19	2	1	2	0	0	34252313151	34252313151	8	0	3	3	4	2	5	2	3	1	3	1	5	1	900	3510	4410	0	0	1	3	4	2	5	2	3	1	3	1	5	1	2	2	2	2	2	2	2	2	2	2	2	905	1235	1610	1990	2280	2610	2970	3255	3595	3935	4225	3500.0	2940.0	0	-1	7630	-1	-1	1	0	0	330	375	380	290	330	360	285	340	340	290	900	False	False	True	False
16	20	2	1	2	0	0	31214525425	31214525425	4	0	11	3	1	2	1	4	5	2	5	4	2	5	775	4590	5365	1	0	0	3	1	2	1	4	5	2	5	2	2	4	2	2	2	2	2	2	2	2	2	2	2	780	1040	1385	2070	2310	2835	3165	3545	3870	4965	5145	3500.0	2940.0	0	-1	8585	-1	-1	1	0	0	260	345	685	240	525	330	380	325	1095	180	775	False	False	True	False
16	21	2	1	2	0	0	54535242435	54535242435	6	0	2	5	4	5	3	5	2	4	2	4	3	5	665	4345	5010	0	0	1	5	4	5	3	5	2	4	2	4	3	5	2	2	2	2	2	2	2	2	2	2	2	670	990	1370	1730	2045	2465	2895	3195	3730	4515	4790	3500.0	2940.0	0	-1	8230	-1	-1	1	0	0	320	380	360	315	420	430	300	535	785	275	665	False	False	True	False
16	22	2	1	2	0	0	41515452132	41515452132	8	0	3	4	1	5	1	5	4	5	2	1	3	2	640	4300	4940	0	0	1	4	1	5	1	5	4	5	2	1	3	2	2	2	2	2	2	2	2	2	2	2	2	645	1010	1785	2350	2730	3055	3460	3825	4160	4480	4760	3500.0	2940.0	0	-1	8160	-1	-1	1	0	0	365	775	565	380	325	405	365	335	320	280	640	False	False	True	False
16	23	2	1	2	0	0	51423252413	51423252413	4	0	4	5	1	4	2	3	2	5	2	4	1	3	735	3355	4090	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	740	1065	1380	1710	2020	2345	2680	2980	3315	3660	3935	3500.0	2940.0	0	-1	7310	-1	-1	1	0	0	325	315	330	310	325	335	300	335	345	275	735	True	False	False	False
16	24	2	1	2	0	0	12121354513	12121354513	4	0	3	1	2	1	2	1	3	5	4	5	1	3	655	3575	4230	0	0	1	1	2	1	2	1	3	5	4	5	1	3	2	2	2	2	2	2	2	2	2	2	2	660	1025	1350	1660	2035	2270	2635	3070	3450	3825	4060	3500.0	2940.0	0	-1	7450	-1	-1	1	0	0	365	325	310	375	235	365	435	380	375	235	655	False	False	True	False
16	25	2	1	2	0	0	14325242135	14325242135	4	0	3	1	4	3	2	5	2	4	2	1	3	5	550	4080	4630	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	555	825	1125	1480	1905	2195	2560	3445	3970	4200	4435	3500.0	2940.0	0	-1	7850	-1	-1	1	0	0	270	300	355	425	290	365	885	525	230	235	550	True	False	False	False
16	26	2	1	2	0	0	21415454124	21415454124	6	0	4	2	1	4	1	5	4	5	4	1	2	4	870	5885	6755	0	0	1	2	1	4	1	5	4	5	4	1	2	4	2	2	2	2	2	2	2	2	2	2	2	875	1285	1755	2235	3495	4065	5180	5455	5810	6110	6485	3500.0	2940.0	0	-1	9975	-1	-1	1	0	0	410	470	480	1260	570	1115	275	355	300	375	870	False	False	True	False
16	27	2	1	2	0	0	43151541532	43151541532	4	0	4	4	3	1	5	1	5	4	1	5	3	2	1215	4160	5375	0	0	1	4	3	1	5	1	5	4	1	5	3	2	2	2	2	2	2	2	2	2	2	2	2	1220	1685	2165	2495	2780	3130	3500	3865	4375	4845	5235	3500.0	2940.0	0	-1	8595	-1	-1	1	0	0	465	480	330	285	350	370	365	510	470	390	1215	False	False	True	False
16	28	2	1	2	0	0	14325242135	14325242135	4	0	2	1	4	3	2	5	2	4	2	1	3	5	580	3495	4075	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	585	865	1110	1420	1760	2055	2385	2945	3285	3655	3915	3500.0	2940.0	0	-1	7295	-1	-1	1	0	0	280	245	310	340	295	330	560	340	370	260	580	True	False	False	False
16	29	2	1	2	0	0	51423252413	51423252413	6	0	4	5	1	4	2	3	2	5	2	4	1	3	635	2930	3565	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	640	875	1110	1415	1695	1910	2290	2530	2925	3165	3410	3500.0	2940.0	0	-1	6785	-1	-1	1	0	0	235	235	305	280	215	380	240	395	240	245	635	True	False	False	False
16	30	2	1	2	0	0	24124531434	24124531434	8	0	2	2	4	1	2	4	5	3	1	4	3	4	665	4715	5380	1	0	0	2	4	1	2	4	5	3	1	4	3	1	2	2	2	2	2	2	2	2	2	2	2	670	940	1340	1610	1995	2580	3060	3705	3950	4375	4995	3500.0	2940.0	0	-1	8600	-1	-1	1	0	0	270	400	270	385	585	480	645	245	425	620	665	False	False	True	False
17	1	2	1	2	0	1	51423252413	51425131541	4	0	2	5	1	4	2	5	1	3	1	5	4	1	530	3815	4345	0	0	1	5	1	4	2	5	1	3	1	5	4	1	2	2	2	2	2	2	2	2	2	2	2	535	820	1085	1420	1970	2330	2640	3055	3355	3690	4025	3500.0	2940.0	0	-1	7565	-1	-1	1	0	0	285	265	335	550	360	310	415	300	335	335	530	True	False	False	True
17	2	2	1	2	0	0	32534253142	32534253142	8	0	11	3	2	5	3	4	2	5	3	1	4	2	1400	4520	5920	1	0	0	3	2	5	3	4	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	1405	1645	1945	2400	2740	3165	3520	3830	5245	5535	5820	3500.0	2940.0	0	-1	9140	-1	-1	1	0	0	240	300	455	340	425	355	310	1415	290	285	1400	False	False	True	False
17	3	2	1	2	0	0	14325242135	14325242135	4	0	11	1	4	3	2	5	2	4	2	1	3	5	580	2985	3565	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	585	930	1225	1515	1830	2185	2470	2750	3025	3215	3360	3500.0	2940.0	0	-1	6785	-1	-1	1	0	0	345	295	290	315	355	285	280	275	190	145	580	True	False	False	False
17	4	2	1	2	0	1	14325242135	14321431523	4	0	11	1	4	3	2	1	4	3	1	5	2	3	600	3565	4165	0	0	1	1	4	3	2	1	4	3	1	5	2	3	2	2	2	2	2	2	2	2	2	2	2	605	830	1110	1405	1850	2235	2710	3105	3390	3755	4000	3500.0	2940.0	0	-1	7385	-1	-1	1	0	0	225	280	295	445	385	475	395	285	365	245	600	True	False	False	True
17	5	2	1	2	0	0	35215214523	35215214523	4	0	4	3	5	2	1	5	2	1	4	5	2	3	885	3850	4735	0	0	1	3	5	2	1	5	2	1	4	5	2	3	2	2	2	2	2	2	2	2	2	2	2	890	1170	1490	1875	2210	2610	2905	3195	4035	4315	4610	3500.0	2940.0	0	-1	7955	-1	-1	1	0	0	280	320	385	335	400	295	290	840	280	295	885	False	False	True	False
17	6	2	1	2	0	0	14325242135	14325242135	6	0	4	1	4	3	2	5	2	4	2	1	3	5	575	2815	3390	0	0	2	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	580	835	1090	1355	1680	1975	2240	2540	2835	3050	3235	3500.0	2940.0	0	-1	6610	-1	-1	1	0	0	255	255	265	325	295	265	300	295	215	185	575	True	False	False	False
17	7	2	1	2	0	0	53435131523	53435131523	6	0	4	5	3	4	3	5	1	3	1	5	2	3	665	3640	4305	0	0	1	5	3	4	3	5	1	3	1	5	2	3	2	2	2	2	2	2	2	2	2	2	2	670	995	1385	1745	2115	2445	2710	3090	3425	3875	4100	3500.0	2940.0	0	-1	7525	-1	-1	1	0	0	325	390	360	370	330	265	380	335	450	225	665	False	False	True	False
17	8	2	1	2	0	0	14325242135	14325242135	6	0	2	1	4	3	2	5	2	4	2	1	3	5	560	3535	4095	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	565	815	1095	1385	1730	2015	2335	2955	3295	3720	3900	3500.0	2940.0	0	-1	7315	-1	-1	1	0	0	250	280	290	345	285	320	620	340	425	180	560	True	False	False	False
17	9	2	1	2	0	0	14325242135	14325242135	6	0	3	1	4	3	2	5	2	4	2	1	3	5	480	3120	3600	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	485	715	980	1230	1520	1825	2055	2780	3020	3255	3410	3500.0	2940.0	0	-1	6820	-1	-1	1	0	0	230	265	250	290	305	230	725	240	235	155	480	True	False	False	False
17	10	2	1	2	0	0	31524252521	31524252521	4	0	3	3	1	5	2	4	2	5	2	5	2	1	995	5555	6550	1	0	0	3	5	5	2	4	2	5	2	5	2	1	2	2	2	2	2	2	2	2	2	2	2	1000	1480	2430	2995	3225	3490	4395	4650	5735	6075	6350	3500.0	2940.0	0	-1	9770	-1	-1	1	0	0	480	950	565	230	265	905	255	1085	340	275	995	False	False	True	False
17	11	2	1	2	0	1	14325242135	14325242521	8	0	3	1	4	3	2	5	2	4	2	5	2	1	560	3680	4240	0	0	1	1	4	3	2	5	2	4	2	5	2	1	2	2	2	2	2	2	2	2	2	2	2	565	800	1050	1355	1790	2070	2460	3060	3460	3715	4000	3500.0	2940.0	0	-1	7460	-1	-1	1	0	0	235	250	305	435	280	390	600	400	255	285	560	True	False	False	True
17	12	2	1	2	0	0	52354121513	52354121513	4	0	3	5	2	3	5	4	1	2	1	5	1	3	705	4110	4815	0	0	1	5	2	3	5	4	1	2	1	5	1	3	2	2	2	2	2	2	2	2	2	2	2	710	940	1315	1720	2330	2720	3050	3440	3930	4500	4660	3500.0	2940.0	0	-1	8035	-1	-1	1	0	0	230	375	405	610	390	330	390	490	570	160	705	False	False	True	False
17	13	2	1	2	0	1	51423252413	51425343121	4	0	4	5	1	4	2	5	3	4	3	1	2	1	705	4105	4810	0	0	1	5	1	4	2	5	3	4	3	1	2	1	2	2	2	2	2	2	2	2	2	2	2	710	960	1260	1585	2175	2805	3145	3600	3970	4320	4620	3500.0	2940.0	0	-1	8030	-1	-1	1	0	0	250	300	325	590	630	340	455	370	350	300	705	True	False	False	True
17	14	2	1	2	0	0	14325242135	14325242135	8	0	11	1	4	3	2	5	2	4	2	1	3	5	570	3410	3980	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	575	800	1095	1400	1770	2075	2420	2755	3195	3525	3805	3500.0	2940.0	0	-1	7200	-1	-1	1	0	0	225	295	305	370	305	345	335	440	330	280	570	True	False	False	False
17	15	2	1	2	0	0	14325242135	14325242135	4	0	3	1	4	3	2	5	2	4	2	1	3	5	590	2985	3575	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	595	830	1115	1445	1775	2095	2435	2710	3035	3200	3355	3500.0	2940.0	0	-1	6795	-1	-1	1	0	0	235	285	330	330	320	340	275	325	165	155	590	True	False	False	False
17	16	2	1	2	0	0	14325242135	14325242135	8	0	2	1	4	3	2	5	2	4	2	1	3	5	675	3175	3850	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	680	930	1225	1520	1835	2145	2425	2840	3285	3500	3680	3500.0	2940.0	0	-1	7070	-1	-1	1	0	0	250	295	295	315	310	280	415	445	215	180	675	True	False	False	False
17	17	2	1	2	0	0	41431413423	41431413423	4	0	11	4	1	4	3	1	4	1	3	4	2	3	1205	4010	5215	1	0	0	4	1	4	3	1	4	1	3	4	2	4	2	2	2	2	2	2	2	2	2	2	2	1210	1510	1810	2145	2650	2910	3300	3785	4375	4820	5030	3500.0	2940.0	0	-1	8435	-1	-1	1	0	0	300	300	335	505	260	390	485	590	445	210	1205	False	False	True	False
17	18	2	1	2	0	1	51423252413	51423252351	8	0	11	5	1	4	2	3	2	5	2	3	5	1	775	4400	5175	0	0	1	5	1	4	2	3	2	5	2	3	5	1	2	2	2	2	2	2	2	2	2	2	2	780	1080	1430	2430	2720	3025	3415	3735	4250	4640	4975	3500.0	2940.0	0	-1	8395	-1	-1	1	0	0	300	350	1000	290	305	390	320	515	390	335	775	True	False	False	True
17	19	2	1	2	0	0	23151253151	23151253151	6	0	11	2	3	1	5	1	2	5	3	1	5	1	785	3735	4520	0	0	1	2	3	1	5	1	2	5	3	1	5	1	2	2	2	2	2	2	2	2	2	2	2	790	1090	1450	1860	2165	2505	2950	3300	3660	4085	4360	3500.0	2940.0	0	-1	7740	-1	-1	1	0	0	300	360	410	305	340	445	350	360	425	275	785	False	False	True	False
17	20	2	1	2	0	0	53145425452	53145425452	6	0	11	5	3	1	4	5	4	2	5	4	5	2	660	4750	5410	1	0	0	5	3	1	4	5	4	2	5	2	5	2	2	2	2	2	2	2	2	2	2	2	2	665	1015	1300	1615	2180	2515	2970	3335	3720	4965	5260	3500.0	2940.0	0	-1	8630	-1	-1	1	0	0	350	285	315	565	335	455	365	385	1245	295	660	False	False	True	False
17	21	2	1	2	0	0	51423252413	51423252413	6	0	2	5	1	4	2	3	2	5	2	4	1	3	645	2870	3515	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	650	870	1160	1445	1775	2025	2395	2755	3025	3255	3390	3500.0	2940.0	0	-1	6735	-1	-1	1	0	0	220	290	285	330	250	370	360	270	230	135	645	True	False	False	False
17	22	2	1	2	0	0	42424535212	42424535212	6	0	2	4	2	4	2	4	5	3	5	2	1	2	680	3770	4450	0	0	1	4	2	4	2	4	5	3	5	2	1	2	2	2	2	2	2	2	2	2	2	2	2	685	1000	1295	1660	2000	2370	2950	3275	3780	4120	4340	3500.0	2940.0	0	-1	7670	-1	-1	1	0	0	315	295	365	340	370	580	325	505	340	220	680	False	False	True	False
17	23	2	1	2	0	1	51423252413	51423241542	6	0	4	5	1	4	2	3	2	4	1	5	4	2	760	4375	5135	1	0	0	5	1	4	2	3	2	4	1	5	2	2	2	2	2	2	2	2	2	2	2	2	2	765	1030	1310	1675	1945	2305	2860	3355	3830	4145	4955	3500.0	2940.0	0	-1	8355	-1	-1	1	0	0	265	280	365	270	360	555	495	475	315	810	760	True	False	False	True
17	24	2	1	2	0	0	51423252413	51423252413	4	0	3	5	1	4	2	3	2	5	2	4	1	3	650	3605	4255	1	0	0	1	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	655	1620	1900	2225	2495	2760	3050	3320	3625	3895	4100	3500.0	2940.0	0	-1	7475	-1	-1	1	0	0	965	280	325	270	265	290	270	305	270	205	650	True	False	False	False
17	25	2	1	2	0	1	14325242135	14325213424	6	0	11	1	4	3	2	5	2	1	3	4	2	4	520	4130	4650	1	0	0	1	4	3	2	5	2	1	3	4	3	4	2	2	2	2	2	2	2	2	2	2	2	525	775	1020	1245	1555	1790	2355	2755	3535	3830	4425	3500.0	2940.0	0	-1	7870	-1	-1	1	0	0	250	245	225	310	235	565	400	780	295	595	520	True	False	False	True
17	26	2	1	2	0	0	51413152512	51413152512	6	0	3	5	1	4	1	3	1	5	2	5	1	2	735	5060	5795	0	0	1	5	1	4	1	3	1	5	2	5	1	2	2	2	2	2	2	2	2	2	2	2	2	740	960	1235	1680	2505	3015	3940	4290	4845	5185	5630	3500.0	2940.0	0	-1	9015	-1	-1	1	0	0	220	275	445	825	510	925	350	555	340	445	735	False	False	True	False
17	27	2	1	2	0	0	51431252453	51431252453	4	0	11	5	1	4	3	1	2	5	2	4	5	3	690	4590	5280	0	0	1	5	1	4	3	1	2	5	2	4	5	3	2	2	2	2	2	2	2	2	2	2	2	695	985	1400	1925	2445	2880	3295	3745	4160	4720	5115	3500.0	2940.0	0	-1	8500	-1	-1	1	0	0	290	415	525	520	435	415	450	415	560	395	690	False	False	True	False
17	28	2	1	2	0	1	14325242135	14323135453	4	0	3	1	4	3	2	3	1	3	5	4	5	3	680	4405	5085	1	0	0	1	4	3	2	5	1	3	5	4	5	3	2	2	2	2	2	2	2	2	2	2	2	685	940	1240	1490	1920	2275	3250	3535	3855	4490	4915	3500.0	2940.0	0	-1	8305	-1	-1	1	0	0	255	300	250	430	355	975	285	320	635	425	680	True	False	False	True
17	29	2	1	2	0	0	34134121512	34134121512	8	0	11	3	4	1	3	4	1	2	1	5	1	2	1165	3700	4865	0	0	1	3	4	1	3	4	1	2	1	5	1	2	2	2	2	2	2	2	2	2	2	2	2	1170	1470	1755	2045	2390	2730	3065	3445	3955	4275	4625	3500.0	2940.0	0	-1	8085	-1	-1	1	0	0	300	285	290	345	340	335	380	510	320	350	1165	False	False	True	False
17	30	2	1	2	0	0	45154524135	45154524135	8	0	4	4	5	1	5	4	5	2	4	1	3	5	1420	4475	5895	1	0	0	4	5	1	5	2	5	2	4	1	3	5	2	2	2	2	2	2	2	2	2	2	2	1425	1680	2025	2410	2795	4090	4635	4990	5350	5550	5730	3500.0	2940.0	0	-1	9115	-1	-1	1	0	0	255	345	385	385	1295	545	355	360	200	180	1420	False	False	True	False
18	1	2	1	2	0	0	51423252413	51423252413	4	0	3	5	1	4	2	3	2	5	2	4	1	3	705	2830	3535	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	710	950	1245	1540	1835	2080	2325	2595	2915	3190	3385	3500.0	2940.0	0	-1	6755	-1	-1	1	0	0	240	295	295	295	245	245	270	320	275	195	705	True	False	False	False
18	2	2	1	2	0	0	13524232514	13524232514	4	0	11	1	3	5	2	4	2	3	2	5	1	4	845	3240	4085	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	850	990	1220	1615	1925	2185	2515	2775	3260	3590	3850	3500.0	2940.0	0	-1	7305	-1	-1	1	0	0	140	230	395	310	260	330	260	485	330	260	845	False	True	False	False
18	3	2	1	2	0	0	14325242135	14325242135	4	0	11	1	4	3	2	5	2	4	2	1	3	5	620	2770	3390	0	0	2	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	625	835	1085	1330	1645	1910	2235	2500	2885	3080	3250	3500.0	2940.0	0	-1	6610	-1	-1	1	0	0	210	250	245	315	265	325	265	385	195	170	620	True	False	False	False
18	4	2	1	2	0	0	13524232514	13524232514	4	0	4	1	3	5	2	4	2	3	2	5	1	4	845	2995	3840	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	850	1005	1355	1750	2030	2285	2620	2865	3260	3510	3640	3500.0	2940.0	0	-1	7060	-1	-1	1	0	0	155	350	395	280	255	335	245	395	250	130	845	False	True	False	False
18	5	2	1	2	0	0	51423252413	51423252413	4	0	2	5	1	4	2	3	2	5	2	4	1	3	575	2965	3540	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	580	925	1210	1505	1800	2090	2390	2680	2960	3235	3395	3500.0	2940.0	0	-1	6760	-1	-1	1	0	0	345	285	295	295	290	300	290	280	275	160	575	True	False	False	False
18	6	2	1	2	0	0	35421252143	35421252143	4	0	2	3	5	4	2	1	2	5	2	1	4	3	670	3340	4010	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	675	1025	1295	1610	2020	2255	2580	2815	3215	3500	3840	3500.0	2940.0	0	-1	7230	-1	-1	1	0	0	350	270	315	410	235	325	235	400	285	340	670	False	True	False	False
18	7	2	1	2	0	0	13524232514	13524232514	4	0	3	1	3	5	2	4	2	3	2	5	1	4	665	3325	3990	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	670	875	1155	1435	1655	1910	2650	2875	3320	3570	3765	3500.0	2940.0	0	-1	7210	-1	-1	1	0	0	205	280	280	220	255	740	225	445	250	195	665	False	True	False	False
18	8	2	1	2	0	0	51423252413	51423252413	4	0	2	5	1	4	2	3	2	5	2	4	1	3	680	2530	3210	0	0	2	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	685	900	1145	1395	1685	1920	2190	2425	2600	2905	3055	3500.0	2940.0	0	-1	6430	-1	-1	1	0	0	215	245	250	290	235	270	235	175	305	150	680	True	False	False	False
18	9	2	1	2	0	0	51423252413	51423252413	4	0	11	5	1	4	2	3	2	5	2	4	1	3	690	2175	2865	0	0	3	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	695	945	1155	1385	1590	1760	2040	2245	2410	2575	2710	3500.0	2940.0	0	-1	6085	-1	-1	1	0	0	250	210	230	205	170	280	205	165	165	135	690	True	False	False	False
18	10	2	1	2	0	0	13524232514	13524232514	4	0	4	1	3	5	2	4	2	3	2	5	1	4	825	3275	4100	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	830	970	1260	1585	1775	1955	2490	2685	3065	3785	3905	3500.0	2940.0	0	-1	7320	-1	-1	1	0	0	140	290	325	190	180	535	195	380	720	120	825	False	True	False	False
18	11	2	1	2	0	0	35421252143	35421252143	4	0	11	3	5	4	2	1	2	5	2	1	4	3	1055	3370	4425	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	1060	1335	1875	2270	2575	2760	3070	3290	3640	3940	4245	3500.0	2940.0	0	-1	7645	-1	-1	1	0	0	275	540	395	305	185	310	220	350	300	305	1055	False	True	False	False
18	12	2	1	2	0	0	51423252413	51423252413	4	0	4	5	1	4	2	3	2	5	2	4	1	3	970	2835	3805	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	975	1245	1500	1835	2195	2440	2850	3085	3320	3545	3650	3500.0	2940.0	0	-1	7025	-1	-1	1	0	0	270	255	335	360	245	410	235	235	225	105	970	True	False	False	False
18	13	2	1	2	0	0	51423252413	51423252413	4	0	4	5	1	4	2	3	2	5	2	4	1	3	640	2950	3590	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	645	865	1610	1810	2055	2260	2610	2865	3090	3320	3415	3500.0	2940.0	0	-1	6810	-1	-1	1	0	0	220	745	200	245	205	350	255	225	230	95	640	True	False	False	False
18	14	2	1	2	0	0	51423252413	51423252413	4	0	11	5	1	4	2	3	2	5	2	4	1	3	615	2080	2695	0	0	3	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	620	835	1050	1280	1470	1625	1805	1995	2155	2350	2475	3500.0	2940.0	0	-1	5915	-1	-1	1	0	0	215	215	230	190	155	180	190	160	195	125	615	True	False	False	False
18	15	2	1	2	0	0	13524232514	13524232514	4	0	2	1	3	5	2	4	2	3	2	5	1	4	675	2735	3410	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	680	875	1140	1430	1650	1855	2205	2415	2695	3070	3225	3500.0	2940.0	0	-1	6630	-1	-1	1	0	0	195	265	290	220	205	350	210	280	375	155	675	False	True	False	False
18	16	2	1	2	0	0	35421252143	35421252143	4	0	3	3	5	4	2	1	2	5	2	1	4	3	1100	3665	4765	1	0	0	3	5	4	2	1	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	1105	1340	1635	1920	2345	2555	2845	3070	3305	3525	4565	3500.0	2940.0	0	-1	7985	-1	-1	1	0	0	235	295	285	425	210	290	225	235	220	1040	1100	False	True	False	False
18	17	2	1	2	0	0	13524232514	13524232514	4	0	3	1	3	5	2	4	2	3	2	5	1	4	515	2620	3135	1	0	0	1	3	5	2	4	2	3	2	5	2	1	2	2	2	2	2	2	2	2	2	2	2	520	705	940	1215	1420	1620	1975	2145	2435	2625	2800	3500.0	2940.0	0	-1	6355	-1	-1	1	0	0	185	235	275	205	200	355	170	290	190	175	515	False	True	False	False
18	18	2	1	2	0	0	35421252143	35421252143	4	0	4	3	5	4	2	1	2	5	2	1	4	3	710	3295	4005	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	715	965	1355	1665	1965	2125	2725	2925	3295	3535	3800	3500.0	2940.0	0	-1	7225	-1	-1	1	0	0	250	390	310	300	160	600	200	370	240	265	710	False	True	False	False
18	19	2	1	2	0	0	14325242135	14325242135	4	0	4	1	4	3	2	5	2	4	2	1	3	5	900	3020	3920	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	905	1170	1515	1815	2170	2440	2860	3095	3360	3550	3720	3500.0	2940.0	0	-1	7140	-1	-1	1	0	0	265	345	300	355	270	420	235	265	190	170	900	True	False	False	False
18	20	2	1	2	0	0	14325242135	14325242135	4	0	3	1	4	3	2	5	2	4	2	1	3	5	575	3210	3785	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	580	745	960	1155	1390	1675	1910	2790	3420	3485	3605	3500.0	2940.0	0	-1	7005	-1	-1	1	0	0	165	215	195	235	285	235	880	630	65	120	575	True	False	False	False
18	21	2	1	2	0	0	13524232514	13524232514	4	0	11	1	3	5	2	4	2	3	2	5	1	4	620	2980	3600	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	625	805	1070	1405	1645	1895	2215	2445	2735	3100	3375	3500.0	2940.0	0	-1	6820	-1	-1	1	0	0	180	265	335	240	250	320	230	290	365	275	620	False	True	False	False
18	22	2	1	2	0	0	14325242135	14325242135	4	0	11	1	4	3	2	5	2	4	2	1	3	5	645	3115	3760	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	650	860	1440	1730	2005	2270	2505	2835	3155	3335	3535	3500.0	2940.0	0	-1	6980	-1	-1	1	0	0	210	580	290	275	265	235	330	320	180	200	645	True	False	False	False
18	23	2	1	2	0	0	14325242135	14325242135	4	0	4	1	4	3	2	5	2	4	2	1	3	5	500	2705	3205	0	0	2	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	505	685	880	1070	1310	1580	1820	2400	2700	2885	3005	3500.0	2940.0	0	-1	6425	-1	-1	1	0	0	180	195	190	240	270	240	580	300	185	120	500	True	False	False	False
